price,manufacturer,condition,fuel,odometer,title_status,transmission,drive,type,paint_color,state,cylinders_num,vehicle age
27442,ford,Unknown,gas,67928.0,clean,automatic,4wd,truck,black,ks,6,6
5795,chevrolet,excellent,gas,144263.0,clean,automatic,fwd,sedan,silver,nj,6,8
3500,ram,fair,gas,118000.0,clean,manual,4wd,truck,black,ca,8,20
36999,toyota,Unknown,gas,24880.0,clean,automatic,4wd,SUV,grey,id,6,2
10495,chevrolet,excellent,gas,101000.0,clean,automatic,4wd,SUV,black,ny,4,4
2850,ford,Unknown,gas,157406.11781983788,clean,automatic,Unknown,SUV,blue,id,6,22
9380,subaru,Unknown,gas,134593.0,clean,automatic,4wd,sedan,silver,sc,4,3
22900,jeep,Unknown,gas,114261.98634714821,clean,automatic,Unknown,Unknown,white,tx,6,12
11995,lincoln,Unknown,gas,116374.0,clean,automatic,Unknown,Unknown,white,mi,6,8
26500,ram,excellent,diesel,96000.0,clean,automatic,4wd,truck,black,mt,6,12
23988,chevrolet,Unknown,gas,88110.0,clean,automatic,Unknown,Unknown,white,ne,6,4
23000,jeep,Unknown,gas,40209.0,clean,automatic,4wd,SUV,black,wa,6,4
8900,toyota,excellent,gas,117000.0,clean,automatic,rwd,SUV,red,az,6,15
4500,chevrolet,fair,gas,35907.0,missing,automatic,fwd,coupe,blue,la,8,58
11500,gmc,excellent,gas,102067.81264782649,clean,automatic,rwd,Unknown,white,dc,8,8
27888,chevrolet,Unknown,diesel,107593.0,clean,automatic,4wd,pickup,white,ri,6,10
11995,jeep,excellent,gas,186273.0,clean,automatic,4wd,SUV,white,tx,6,9
22995,chevrolet,fair,diesel,111532.0,clean,automatic,4wd,truck,white,ga,8,7
31991,chevrolet,Unknown,gas,60752.0,clean,automatic,4wd,pickup,red,ca,6,5
5500,jeep,good,gas,97004.54315673193,clean,automatic,Unknown,Unknown,white,mo,6,8
8999,ford,excellent,gas,148670.0,clean,automatic,fwd,sedan,black,fl,6,6
8495,ford,good,gas,188980.0,clean,automatic,4wd,Unknown,grey,id,6,11
16990,cadillac,Unknown,other,142640.0,clean,automatic,fwd,SUV,black,tn,6,9
12550,nissan,excellent,gas,90317.0,clean,automatic,fwd,SUV,silver,va,4,4
25900,ford,good,gas,35047.0,clean,automatic,rwd,coupe,white,fl,8,5
9495,toyota,Unknown,gas,87794.0,clean,automatic,fwd,sedan,white,id,4,6
21600,jeep,good,gas,77897.0,clean,other,Unknown,other,black,ga,8,6
6950,bmw,good,gas,102888.0,clean,automatic,Unknown,sedan,grey,nc,6,13
15900,ford,Unknown,gas,84061.26759324435,clean,automatic,Unknown,SUV,white,fl,6,5
11999,chevrolet,Unknown,gas,97004.48962085904,clean,automatic,Unknown,Unknown,white,tx,6,8
900,ford,fair,gas,49000.0,clean,automatic,rwd,sedan,custom,fl,8,43
46500,ford,like new,diesel,89124.33444047479,clean,automatic,4wd,truck,yellow,tx,8,5
34500,bmw,Unknown,gas,42609.0,clean,automatic,4wd,SUV,white,wa,6,4
26900,ford,Unknown,gas,41215.0,clean,automatic,4wd,Unknown,white,wi,6,3
28,toyota,like new,gas,20000.0,rebuilt,automatic,4wd,Unknown,grey,ca,6,2
31987,ford,Unknown,diesel,118834.0,clean,automatic,Unknown,Unknown,white,sc,6,14
7500,ford,good,diesel,350000.0,clean,automatic,rwd,truck,white,ca,8,19
27588,gmc,Unknown,gas,37182.0,clean,automatic,Unknown,Unknown,black,oh,6,3
6800,ford,good,gas,117000.0,clean,automatic,Unknown,truck,white,nm,8,13
24200,mercedes-benz,excellent,gas,19784.0,clean,automatic,Unknown,Unknown,white,ca,6,3
9995,subaru,like new,gas,91311.0,clean,automatic,4wd,hatchback,blue,ak,4,13
17981,ram,Unknown,gas,88070.0,clean,automatic,4wd,pickup,white,tx,6,10
10984,ford,excellent,gas,21718.0,clean,automatic,fwd,sedan,silver,wi,4,5
4100,chevrolet,good,gas,96000.0,clean,automatic,fwd,sedan,blue,me,6,14
17995,dodge,Unknown,other,47041.0,clean,automatic,fwd,mini-van,white,fl,6,2
1995,cadillac,good,gas,211113.0,clean,automatic,rwd,sedan,custom,mi,6,12
24745,ram,Unknown,gas,65974.0,clean,automatic,4wd,pickup,silver,ny,6,4
14950,chevrolet,excellent,gas,128047.0,clean,automatic,4wd,truck,blue,mi,6,5
4000,chevrolet,Unknown,gas,218004.0,clean,automatic,fwd,van,white,ny,6,15
14995,mazda,Unknown,gas,72705.0,clean,automatic,Unknown,SUV,silver,tx,6,4
12500,chevrolet,good,gas,317787.6359587853,clean,automatic,rwd,coupe,white,tn,8,58
30628,chevrolet,Unknown,gas,80760.0,clean,automatic,4wd,pickup,black,or,6,4
9999,infiniti,excellent,gas,95692.0,clean,automatic,Unknown,SUV,white,nh,6,12
17995,ford,excellent,gas,89108.0,clean,automatic,4wd,SUV,black,mt,6,4
4675,ford,good,gas,138245.0,clean,automatic,4wd,SUV,red,mo,6,13
8500,jeep,like new,gas,66000.0,clean,automatic,fwd,SUV,red,nm,4,4
12910,chevrolet,Unknown,gas,118062.0,clean,automatic,fwd,sedan,black,il,6,6
6995,honda,Unknown,gas,156738.0,clean,manual,Unknown,coupe,silver,va,6,13
6900,mazda,like new,gas,130318.0,clean,automatic,rwd,Unknown,white,ms,6,17
47995,bmw,Unknown,gas,6726.0,clean,automatic,Unknown,Unknown,white,nj,6,1
4000,ford,excellent,gas,75000.0,clean,automatic,Unknown,Unknown,white,mt,6,17
32800,toyota,Unknown,gas,29024.0,clean,automatic,Unknown,SUV,white,ky,6,1
3800,pontiac,excellent,gas,156815.0,clean,automatic,fwd,sedan,white,mo,6,13
15400,toyota,Unknown,gas,118925.0,clean,automatic,4wd,SUV,custom,tn,6,13
18400,jeep,good,other,64504.0,clean,other,Unknown,other,blue,oh,6,6
15350,ford,excellent,gas,40796.0,clean,automatic,fwd,sedan,black,oh,4,3
3800,toyota,excellent,gas,198000.0,clean,automatic,Unknown,Unknown,white,ga,6,15
6000,datsun,Unknown,gas,252322.8177528845,clean,manual,Unknown,Unknown,white,ca,6,44
32977,toyota,Unknown,gas,37148.0,clean,automatic,4wd,SUV,white,nm,6,2
8994,chevrolet,good,gas,224676.0,clean,automatic,4wd,van,white,oh,8,8
8500,lexus,excellent,gas,90000.0,clean,automatic,Unknown,SUV,grey,ma,6,10
22950,ram,Unknown,gas,27734.0,clean,automatic,4wd,truck,white,fl,8,4
21490,ford,good,gas,51571.0,clean,automatic,4wd,Unknown,white,me,1,11
4495,nissan,good,gas,142110.0,clean,automatic,fwd,sedan,black,va,4,10
2900,cadillac,Unknown,gas,86000.0,clean,automatic,Unknown,Unknown,white,fl,8,17
6995,ford,Unknown,gas,117380.0,clean,automatic,rwd,Unknown,white,mo,8,15
42000,ford,Unknown,diesel,154647.0,clean,automatic,Unknown,Unknown,white,va,6,3
15780,ford,like new,gas,109963.0,clean,automatic,rwd,van,white,tx,6,5
8000,jeep,good,gas,191213.0,clean,automatic,4wd,SUV,grey,va,8,15
6999,chevrolet,excellent,gas,89141.0,clean,automatic,fwd,Unknown,white,id,4,9
16500,nissan,like new,gas,20104.0,clean,automatic,fwd,SUV,black,tn,4,2
9300,gmc,excellent,gas,188000.0,clean,automatic,rwd,truck,custom,ok,8,12
25995,mercedes-benz,excellent,diesel,70856.0,clean,automatic,rwd,Unknown,black,ca,4,4
35500,ram,like new,diesel,82300.0,clean,automatic,4wd,truck,black,al,6,5
1800,bmw,good,gas,185000.0,clean,automatic,rwd,sedan,silver,ca,6,19
21999,mercedes-benz,excellent,gas,55000.0,clean,automatic,rwd,convertible,black,ca,8,16
23995,ford,excellent,gas,45265.0,clean,automatic,Unknown,pickup,white,ca,6,9
19500,ford,excellent,gas,94039.0,clean,automatic,4wd,truck,grey,ar,8,7
18950,kia,Unknown,gas,32550.0,clean,automatic,Unknown,Unknown,white,wi,6,5
24900,gmc,good,diesel,142595.0,clean,automatic,4wd,truck,blue,mi,8,9
8995,mercedes-benz,Unknown,gas,112691.0,clean,automatic,Unknown,sedan,white,or,6,29
3890,volkswagen,excellent,gas,78000.0,clean,automatic,fwd,hatchback,blue,ca,4,20
13200,subaru,excellent,gas,43500.0,clean,automatic,4wd,sedan,white,az,4,4
16987,chevrolet,Unknown,gas,1216980.0,clean,automatic,rwd,SUV,black,tx,6,8
8000,mercedes-benz,excellent,gas,144000.0,clean,automatic,Unknown,Unknown,white,ca,6,25
58825,ford,Unknown,diesel,23335.0,clean,automatic,4wd,pickup,white,mo,6,1
3500,jeep,excellent,gas,130000.0,clean,automatic,4wd,Unknown,white,pa,6,12
15500,chevrolet,excellent,gas,72756.0,clean,automatic,fwd,sedan,black,in,6,6
1975,ford,good,gas,135085.21958739051,clean,automatic,rwd,pickup,white,mi,4,18
6450,ford,excellent,gas,104000.0,clean,automatic,fwd,SUV,white,ia,6,11
5995,dodge,good,gas,120000.0,clean,automatic,fwd,van,blue,ma,6,12
8495,nissan,Unknown,gas,137237.0,clean,automatic,fwd,sedan,black,pa,6,10
7979,bmw,excellent,gas,63242.0,clean,automatic,Unknown,Unknown,white,ok,6,9
25000,chevrolet,like new,gas,15240.0,rebuilt,automatic,rwd,truck,red,ks,8,2
2500,lexus,Unknown,gas,140148.53417910115,clean,automatic,Unknown,Unknown,white,ca,6,18
2599,nissan,good,gas,191000.0,clean,automatic,4wd,Unknown,black,al,6,16
33000,jeep,excellent,gas,102000.0,clean,automatic,4wd,other,silver,or,6,8
4750,ford,good,gas,148000.0,clean,automatic,4wd,SUV,white,in,8,14
5900,lexus,Unknown,gas,122890.91964753144,clean,automatic,Unknown,Unknown,white,or,6,14
13995,buick,like new,gas,24907.0,clean,automatic,Unknown,SUV,white,ny,4,4
13982,volkswagen,Unknown,gas,33645.0,clean,automatic,fwd,sedan,white,oh,4,5
9995,gmc,like new,gas,63995.0,clean,automatic,4wd,SUV,white,tx,8,13
5500,nissan,excellent,gas,209559.0,clean,automatic,4wd,SUV,silver,ar,8,8
8498,acura,good,gas,153394.0,clean,automatic,4wd,SUV,custom,wi,6,13
18499,ram,Unknown,gas,48950.0,clean,automatic,4wd,pickup,green,oh,6,9
6999,mercedes-benz,excellent,gas,114612.0,clean,automatic,rwd,coupe,black,id,8,14
5780,nissan,excellent,gas,145739.0,clean,automatic,fwd,Unknown,white,wi,6,9
7498,nissan,excellent,gas,99011.0,clean,automatic,fwd,wagon,brown,ca,6,7
7451,dodge,like new,gas,130409.0,clean,automatic,4wd,SUV,white,ca,6,9
14900,chevrolet,good,gas,45823.0,clean,other,fwd,sedan,black,ga,6,4
7488,nissan,Unknown,gas,134970.0,clean,automatic,fwd,Unknown,white,ga,4,7
700,chevrolet,Unknown,gas,122890.9624828198,clean,automatic,Unknown,Unknown,white,tx,6,14
13995,nissan,excellent,gas,115724.0,clean,automatic,4wd,pickup,black,ma,6,10
12500,gmc,excellent,gas,156000.0,clean,automatic,4wd,SUV,white,mn,6,6
12300,honda,like new,gas,19403.0,rebuilt,automatic,fwd,sedan,grey,fl,4,4
11995,chevrolet,excellent,gas,74683.58421350081,clean,automatic,fwd,sedan,silver,ca,4,4
2650,bmw,good,gas,200000.0,clean,manual,rwd,Unknown,silver,ca,4,22
15688,lexus,Unknown,gas,125504.0,clean,automatic,fwd,wagon,white,ca,6,7
10995,jeep,excellent,gas,101200.0,clean,manual,4wd,SUV,red,ma,6,12
2995,jeep,excellent,gas,97700.0,clean,automatic,4wd,SUV,grey,ma,6,18
6801,honda,Unknown,gas,94198.0,clean,automatic,fwd,sedan,grey,tx,4,10
9995,rover,Unknown,gas,159982.0,clean,automatic,4wd,SUV,white,ca,6,12
13997,kia,Unknown,gas,70369.17109094452,clean,automatic,fwd,other,silver,ca,4,3
8750,chevrolet,good,gas,123639.81845595539,clean,automatic,rwd,van,white,tx,8,13
18995,cadillac,Unknown,other,138476.0,clean,automatic,4wd,truck,black,tx,6,11
51990,audi,excellent,gas,13627.0,clean,automatic,4wd,SUV,silver,wi,6,2
39750,gmc,Unknown,gas,15183.0,clean,automatic,Unknown,Unknown,white,mn,6,4
5000,honda,fair,gas,111500.0,clean,manual,fwd,sedan,black,ny,4,12
29999,toyota,excellent,gas,35432.0,clean,automatic,rwd,pickup,grey,fl,8,9
30900,chevrolet,Unknown,gas,3600.0,rebuilt,automatic,rwd,Unknown,white,tx,6,1
9799,ford,excellent,diesel,350598.0,clean,automatic,4wd,truck,black,oh,8,21
27994,ford,Unknown,gas,66803.58144436756,clean,automatic,4wd,Unknown,white,id,6,1
10995,chevrolet,excellent,gas,127954.1965936137,clean,automatic,4wd,SUV,red,mn,8,14
28499,chevrolet,Unknown,gas,82180.0,clean,automatic,4wd,pickup,white,ca,6,4
22895,bmw,Unknown,gas,87072.0,clean,automatic,Unknown,sedan,black,ct,6,7
19950,pontiac,excellent,gas,0.0,clean,automatic,Unknown,coupe,white,ca,8,50
8995,chevrolet,Unknown,gas,124101.0,clean,automatic,Unknown,Unknown,white,mi,6,6
37981,chevrolet,Unknown,diesel,113649.0,clean,automatic,4wd,pickup,black,tx,6,5
17000,ford,good,gas,17196.0,clean,automatic,fwd,sedan,red,fl,6,3
3900,lincoln,Unknown,gas,72311.0,clean,automatic,rwd,sedan,blue,fl,6,17
185,nissan,excellent,gas,80000.0,clean,automatic,fwd,sedan,blue,id,4,5
12950,ford,Unknown,gas,92690.0851559735,clean,automatic,Unknown,Unknown,white,ar,6,7
20988,jeep,Unknown,gas,90439.0,clean,automatic,Unknown,Unknown,white,ia,6,5
16750,audi,excellent,diesel,80000.0,clean,automatic,Unknown,Unknown,grey,al,6,10
5400,volkswagen,fair,gas,50290.0,clean,automatic,fwd,Unknown,white,ca,4,5
1600,nissan,Unknown,gas,122890.9550690199,clean,automatic,Unknown,Unknown,white,nc,6,14
2900,ford,Unknown,gas,138110.0,clean,automatic,Unknown,Unknown,white,mn,6,20
5995,nissan,excellent,gas,104000.0,lien,automatic,fwd,sedan,silver,tn,4,5
2500,dodge,good,gas,237000.0,clean,automatic,fwd,SUV,black,mi,4,10
7000,chevrolet,Unknown,gas,88375.73753845818,clean,automatic,Unknown,Unknown,white,va,6,6
15995,ford,excellent,gas,68859.0,clean,automatic,4wd,SUV,white,ca,6,9
31995,chevrolet,Unknown,other,99832.0,clean,automatic,4wd,SUV,white,mo,8,5
11770,buick,Unknown,other,130114.0,clean,automatic,Unknown,other,silver,id,6,8
2200,toyota,fair,gas,189000.0,clean,manual,rwd,Unknown,grey,or,6,31
24500,acura,excellent,gas,60000.0,clean,automatic,Unknown,Unknown,black,tx,6,4
25995,ram,good,gas,63324.0,clean,automatic,4wd,truck,red,ny,6,4
4500,toyota,excellent,gas,164189.0,clean,automatic,4wd,mini-van,red,ny,6,10
11990,buick,good,gas,62575.0,clean,automatic,fwd,SUV,silver,oh,4,7
500,dodge,fair,gas,149404.0,clean,automatic,fwd,sedan,grey,ny,4,16
2700,kia,excellent,gas,135061.0,clean,automatic,fwd,SUV,black,fl,6,12
4750,chevrolet,excellent,gas,240537.0,clean,automatic,4wd,Unknown,black,ia,6,10
6950,cadillac,Unknown,gas,105633.32447421706,clean,automatic,Unknown,Unknown,white,md,6,10
2400,mercury,good,gas,156000.0,clean,automatic,rwd,sedan,brown,ma,8,14
4000,chevrolet,fair,gas,119200.0,clean,automatic,Unknown,coupe,black,nc,6,15
6295,jeep,excellent,gas,170134.0,clean,automatic,4wd,SUV,silver,mi,4,8
5995,mercedes-benz,Unknown,gas,65474.0,clean,automatic,rwd,coupe,silver,nj,1,18
15888,chevrolet,Unknown,gas,51505.0,clean,automatic,fwd,sedan,black,tx,4,3
21988,toyota,Unknown,gas,107071.0,clean,automatic,Unknown,Unknown,white,ne,6,9
1500,ford,fair,gas,244442.98384540048,clean,automatic,rwd,truck,white,nm,8,41
5500,chevrolet,excellent,gas,217000.0,clean,automatic,4wd,SUV,silver,ny,8,17
11900,chevrolet,Unknown,gas,169697.0,clean,automatic,4wd,Unknown,white,ia,6,7
14995,jeep,Unknown,gas,114262.05146502404,clean,manual,4wd,SUV,white,or,6,12
18598,dodge,excellent,gas,35314.0,clean,automatic,fwd,van,grey,vt,6,2
6995,dodge,good,gas,156000.0,clean,automatic,rwd,sedan,blue,ma,8,6
5995,ford,excellent,gas,120647.0,clean,automatic,4wd,SUV,silver,ma,6,13
9500,chevrolet,good,gas,92600.0,clean,automatic,rwd,pickup,grey,tx,8,15
5500,chevrolet,good,gas,104553.0,clean,automatic,rwd,coupe,white,tx,8,32
24486,chevrolet,Unknown,gas,41385.0,clean,automatic,4wd,pickup,custom,az,6,5
10500,ford,excellent,gas,140000.0,clean,automatic,4wd,SUV,white,ny,4,3
9470,gmc,Unknown,other,226424.0,clean,automatic,4wd,pickup,white,mn,8,10
5999,chevrolet,excellent,gas,85553.0,clean,automatic,rwd,sedan,red,tx,4,4
4300,chrysler,excellent,gas,151000.0,clean,automatic,Unknown,Unknown,white,il,6,8
2500,honda,Unknown,gas,114262.15439327943,salvage,automatic,Unknown,Unknown,white,nc,6,12
8800,chevrolet,Unknown,gas,278958.0967590079,clean,automatic,Unknown,Unknown,white,ca,8,49
4780,ford,Unknown,gas,101318.94571874214,clean,automatic,Unknown,Unknown,white,al,6,9
28995,chevrolet,good,other,8759.0,clean,other,Unknown,coupe,red,ca,8,4
6900,hyundai,excellent,gas,128482.0,clean,automatic,fwd,sedan,silver,ri,4,4
13112,gmc,excellent,other,85511.0,clean,automatic,Unknown,SUV,black,ia,4,6
19999,subaru,good,other,6851.0,clean,automatic,Unknown,sedan,silver,ar,6,3
3995,toyota,good,gas,110625.0,clean,automatic,fwd,coupe,black,ct,6,21
4995,chevrolet,Unknown,gas,206896.0,clean,automatic,rwd,van,white,il,6,11
2695,ford,good,gas,220160.0,clean,automatic,rwd,pickup,red,tx,6,16
1,ford,like new,gas,128475.0,clean,automatic,Unknown,Unknown,white,fl,8,10
23000,ford,fair,gas,283272.37641669076,clean,manual,rwd,Unknown,yellow,il,8,50
21900,ford,good,gas,97753.33034627947,clean,automatic,4wd,pickup,red,il,8,7
49950,bmw,Unknown,gas,23220.0,clean,automatic,Unknown,Unknown,white,wi,6,4
9982,ford,Unknown,gas,128993.0,clean,automatic,fwd,SUV,custom,fl,4,6
5370,lexus,excellent,gas,187451.0,clean,automatic,Unknown,SUV,white,ca,6,16
22988,buick,Unknown,gas,56972.0,clean,automatic,Unknown,Unknown,white,ne,6,4
9999,chevrolet,excellent,gas,105208.0,clean,automatic,4wd,SUV,white,or,6,10
40679,mercedes-benz,excellent,gas,9987.0,clean,automatic,Unknown,Unknown,white,mi,6,2
7000,gmc,Unknown,gas,121000.0,clean,automatic,fwd,Unknown,grey,tn,4,9
11950,bmw,Unknown,diesel,97004.49002449923,clean,automatic,Unknown,Unknown,white,il,6,8
5800,cadillac,Unknown,gas,105633.33394740586,clean,automatic,Unknown,Unknown,white,al,6,10
4295,toyota,Unknown,gas,135834.1227617188,clean,automatic,Unknown,Unknown,white,ny,6,17
5500,ford,excellent,gas,129000.0,clean,automatic,fwd,sedan,silver,ri,4,8
799,jeep,Unknown,gas,127205.35829827211,clean,automatic,Unknown,Unknown,white,oh,6,15
5500,hyundai,excellent,gas,137.0,clean,automatic,fwd,sedan,silver,ak,4,7
13500,ford,Unknown,gas,97004.4772562883,clean,automatic,Unknown,Unknown,white,ia,6,8
19000,ram,Unknown,gas,92690.03531876302,clean,automatic,Unknown,Unknown,white,il,6,7
2100,toyota,excellent,gas,280000.0,clean,automatic,fwd,sedan,white,wa,4,12
3200,toyota,Unknown,gas,127205.33851990144,clean,automatic,Unknown,Unknown,white,mi,6,15
4750,chevrolet,excellent,gas,175600.0,clean,automatic,4wd,SUV,white,or,8,16
19890,ford,Unknown,diesel,118000.0,clean,automatic,4wd,pickup,brown,id,6,13
16495,ram,good,gas,131671.0,clean,automatic,4wd,truck,custom,co,8,10
8000,chevrolet,fair,gas,100.0,clean,automatic,rwd,coupe,black,ca,8,56
6498,chevrolet,excellent,gas,211667.0,clean,automatic,4wd,SUV,silver,nc,8,16
8500,nissan,Unknown,gas,84061.3285511547,salvage,automatic,Unknown,Unknown,white,nm,6,5
27500,ford,Unknown,gas,433527.29914619424,clean,automatic,Unknown,convertible,white,or,6,86
8995,ford,like new,gas,36125.0,clean,automatic,Unknown,Unknown,white,il,6,3
5900,nissan,Unknown,gas,138089.0,clean,automatic,4wd,Unknown,white,ca,6,13
7499,toyota,Unknown,gas,241961.0,clean,manual,rwd,truck,white,or,4,19
16870,ford,excellent,gas,101318.8461266967,clean,automatic,4wd,pickup,white,ms,6,9
99,mazda,Unknown,gas,74539.0,clean,automatic,Unknown,Unknown,white,ma,6,4
37995,ford,Unknown,gas,4108.0,clean,automatic,4wd,pickup,grey,id,6,1
3500,ford,good,gas,157406.11246542682,clean,automatic,rwd,van,white,fl,6,22
3000,dodge,Unknown,gas,98000.0,clean,automatic,Unknown,Unknown,white,ca,6,10
8900,kia,Unknown,gas,83881.0,clean,automatic,4wd,SUV,silver,pa,6,11
3500,kia,excellent,gas,122890.93941766454,clean,automatic,Unknown,Unknown,white,nc,6,14
4950,subaru,like new,gas,135000.0,clean,automatic,Unknown,Unknown,white,in,4,10
4100,gmc,excellent,gas,220010.0,clean,automatic,4wd,SUV,white,pa,6,13
4495,volkswagen,Unknown,gas,148071.0,clean,manual,fwd,other,silver,ct,6,13
7995,hyundai,Unknown,gas,80113.0,clean,automatic,Unknown,sedan,black,ky,6,8
29995,bmw,excellent,gas,45000.0,clean,automatic,4wd,SUV,black,tx,6,4
2475,buick,good,gas,150245.0,clean,automatic,4wd,SUV,grey,or,6,16
5500,hyundai,excellent,gas,97235.0,clean,automatic,fwd,SUV,blue,ny,6,12
3500,ford,good,gas,129000.0,clean,automatic,fwd,sedan,red,mn,4,10
18000,nissan,excellent,gas,65000.0,clean,automatic,4wd,SUV,white,al,6,4
15995,ford,Unknown,gas,185625.0,clean,automatic,4wd,truck,white,fl,8,9
8499,ford,like new,gas,74653.0,salvage,automatic,fwd,sedan,grey,mn,4,4
19795,kia,like new,gas,27172.0,clean,automatic,fwd,SUV,white,co,6,1
14995,ford,good,gas,90698.0,clean,automatic,4wd,SUV,silver,mn,4,4
18500,toyota,like new,gas,100903.0,clean,automatic,4wd,SUV,yellow,tx,8,13
8700,toyota,like new,hybrid,96255.59451109749,clean,automatic,fwd,sedan,grey,ca,4,9
12995,nissan,Unknown,gas,35297.0,clean,automatic,fwd,sedan,silver,nc,6,5
16995,hyundai,Unknown,gas,81242.0,clean,automatic,fwd,wagon,blue,fl,6,3
7950,ram,Unknown,gas,118576.50612957247,clean,automatic,Unknown,Unknown,white,tx,6,13
31500,chevrolet,good,gas,32783.0,clean,automatic,4wd,pickup,silver,ca,8,3
11490,ford,like new,gas,60000.0,clean,automatic,fwd,Unknown,white,il,4,5
8200,kia,excellent,gas,94000.0,clean,automatic,4wd,Unknown,green,il,4,9
25995,ram,Unknown,gas,73197.0,clean,automatic,4wd,pickup,red,ks,8,4
9888,kia,Unknown,gas,72220.0,clean,automatic,fwd,sedan,custom,tx,4,5
17500,hyundai,good,gas,39115.0,clean,automatic,Unknown,other,silver,ok,6,2
13950,ford,Unknown,gas,88375.68028744777,clean,automatic,Unknown,Unknown,white,nm,6,6
15900,honda,Unknown,gas,75046.0,clean,manual,Unknown,coupe,black,ar,6,5
18900,gmc,like new,diesel,173000.0,clean,automatic,Unknown,Unknown,white,ia,6,12
14395,gmc,excellent,gas,110696.58206204402,clean,automatic,4wd,Unknown,blue,ny,8,10
6800,chevrolet,excellent,gas,97101.0,clean,automatic,4wd,truck,red,ny,5,13
6400,ford,good,gas,107000.0,clean,automatic,rwd,convertible,black,fl,8,14
5995,chevrolet,excellent,gas,124000.0,clean,automatic,4wd,truck,brown,ia,6,17
6100,ford,excellent,gas,126000.0,clean,automatic,4wd,SUV,white,nm,8,14
3400,ford,good,gas,140148.52676530124,clean,automatic,4wd,pickup,blue,wi,6,18
5800,bmw,good,gas,95000.0,clean,automatic,rwd,sedan,white,ca,6,12
15950,ford,Unknown,gas,131698.0,clean,automatic,4wd,SUV,white,va,6,8
16998,nissan,excellent,gas,47081.0,clean,automatic,4wd,SUV,grey,vt,4,4
28800,ford,like new,gas,71117.97143586815,clean,automatic,Unknown,Unknown,white,il,6,2
23999,ford,excellent,diesel,125776.0,clean,automatic,4wd,pickup,white,ky,8,9
2000,toyota,fair,gas,169000.0,clean,manual,fwd,sedan,red,il,4,13
16611,mazda,Unknown,gas,12239.0,clean,manual,rwd,convertible,white,ny,4,7
5995,ford,Unknown,gas,167908.0,clean,automatic,Unknown,SUV,blue,oh,6,10
7200,jeep,Unknown,gas,88375.73589094706,clean,automatic,Unknown,Unknown,white,az,6,6
11995,mitsubishi,excellent,gas,74000.0,clean,automatic,fwd,SUV,grey,tn,4,6
33998,ram,Unknown,gas,75432.32524802521,clean,automatic,Unknown,Unknown,white,mi,6,3
9670,kia,excellent,gas,87766.0,clean,automatic,fwd,SUV,grey,pa,4,5
